player_id,name,full_name,first_name,last_name,wiki_name,position,position_abbr,jersey_number,age,height,weight,birth_place,birth_date,nationality,team_id,team_name
297370,Yeremy Pino,Yeremy Pino,Yeremy,Pino,Yeremy_Pino,Midfielder,M,10,23,"5' 8""",141 lbs,,2002-10-20T07:00Z,Spain,384,Crystal Palace
297775,Naouirou Ahamada,Naouirou Ahamada,Naouirou,Ahamada,Naouirou_Ahamada,Midfielder,M,29,23,"6' 0""",161 lbs,,2002-03-29T08:00Z,France,384,Crystal Palace
333419,Adam Wharton,Adam Wharton,Adam,Wharton,Adam_Wharton,Midfielder,M,20,21,"6' 0""",170 lbs,,2004-02-06T08:00Z,England,384,Crystal Palace
345213,Kaden Rodney,Kaden Rodney,Kaden,Rodney,Kaden_Rodney,Midfielder,M,42,21,"6' 2""",148 lbs,,2004-10-07T07:00Z,England,384,Crystal Palace
356208,Romain Esse,Romain Esse,Romain,Esse,Romain_Esse,Midfielder,M,21,20,"5' 9""",148 lbs,,2005-05-13T07:00Z,England,384,Crystal Palace
363444,Rio Cardines,Rio Cardines,Rio,Cardines,Rio_Cardines,Midfielder,M,59,19,"5' 9""",,,2006-07-01T07:00Z,Trinidad and Tobago,384,Crystal Palace
380716,Asher Agbinone,Asher Agbinone,Asher,Agbinone,Asher_Agbinone,Midfielder,M,64,20,"5' 10""",150 lbs,,2005-09-28T07:00Z,England,384,Crystal Palace
386256,Christantus Uche,Christantus Uche,Christantus,Uche,Christantus_Uche,Midfielder,M,12,22,"6' 3""",183 lbs,,2003-05-19T07:00Z,Nigeria,384,Crystal Palace
241012,Ismaïla Sarr,Ismaïla Sarr,Ismaïla,Sarr,Ismaïla_Sarr,Forward,F,7,27,"6' 1""",168 lbs,,1998-02-25T08:00Z,Senegal,384,Crystal Palace
241187,Jean-Philippe Mateta,Jean-Philippe Mateta,Jean-Philippe,Mateta,Jean-Philippe_Mateta,Forward,F,14,28,"6' 4""",192 lbs,,1997-06-28T07:00Z,France,384,Crystal Palace
259486,Eddie Nketiah,Eddie Nketiah,Eddie,Nketiah,Eddie_Nketiah,Forward,F,9,26,"5' 9""",159 lbs,,1999-05-30T07:00Z,England,384,Crystal Palace
357338,Zach Marsh,Zach Marsh,Zach,Marsh,Zach_Marsh,Forward,F,63,20,"5' 9""",130 lbs,,2005-10-06T07:00Z,England,384,Crystal Palace
